Date;Open;High;Low;Close;Adj Close;Volume
08/01/2019;3.770.000.000;3.800.000.000;3.750.000.000;3.800.000.000;3.275.744.141;67963700
09/01/2019;3.820.000.000;3.830.000.000;3.730.000.000;3.730.000.000;3.215.401.611;98529400
10/01/2019;3.760.000.000;3.800.000.000;3.740.000.000;3.800.000.000;3.275.744.141;126396700
11/01/2019;3.820.000.000;3.860.000.000;3.800.000.000;3.860.000.000;3.327.466.553;116753700
14/01/2019;3.810.000.000;3.850.000.000;3.790.000.000;3.850.000.000;3.318.845.947;68487000
15/01/2019;3.860.000.000;3.930.000.000;3.850.000.000;3.930.000.000;3.387.808.838;83464900
16/01/2019;3.940.000.000;4.000.000.000;3.920.000.000;3.990.000.000;3.439.531.250;139056700
17/01/2019;3.970.000.000;3.990.000.000;3.960.000.000;3.990.000.000;3.439.531.250;78766100
18/01/2019;4.010.000.000;4.020.000.000;3.970.000.000;4.020.000.000;3.465.392.578;76350400
21/01/2019;4.040.000.000;4.050.000.000;4.020.000.000;4.030.000.000;3.474.012.695;83317600
22/01/2019;4.000.000.000;4.010.000.000;3.930.000.000;4.000.000.000;3.448.151.855;95420500
23/01/2019;3.950.000.000;3.980.000.000;3.920.000.000;3.920.000.000;3.379.188.965;72518500
24/01/2019;3.900.000.000;3.910.000.000;3.830.000.000;3.860.000.000;3.327.466.553;118836500
25/01/2019;3.880.000.000;3.930.000.000;3.840.000.000;3.880.000.000;3.344.707.275;75844000
28/01/2019;3.880.000.000;3.890.000.000;3.730.000.000;3.780.000.000;3.258.503.418;168983100
29/01/2019;3.780.000.000;3.850.000.000;3.780.000.000;3.840.000.000;3.310.225.830;118131200
30/01/2019;3.850.000.000;3.890.000.000;3.830.000.000;3.860.000.000;3.327.466.553;85903100
31/01/2019;3.900.000.000;3.920.000.000;3.870.000.000;3.900.000.000;3.361.947.998;110953700
01/02/2019;3.910.000.000;3.930.000.000;3.830.000.000;3.870.000.000;3.336.086.670;79588900
04/02/2019;3.890.000.000;3.890.000.000;3.780.000.000;3.780.000.000;3.258.503.418;70070500
05/02/2019;3.780.000.000;3.780.000.000;3.780.000.000;3.780.000.000;3.258.503.418;0
06/02/2019;3.820.000.000;3.870.000.000;3.820.000.000;3.860.000.000;3.327.466.553;72180200
07/02/2019;3.890.000.000;3.890.000.000;3.830.000.000;3.860.000.000;3.327.466.553;39141500
08/02/2019;3.810.000.000;3.850.000.000;3.810.000.000;3.850.000.000;3.318.845.947;32131700
11/02/2019;3.870.000.000;3.940.000.000;3.860.000.000;3.930.000.000;3.387.808.838;88628900
12/02/2019;3.900.000.000;3.910.000.000;3.800.000.000;3.820.000.000;3.292.985.107;92427800
13/02/2019;3.840.000.000;3.850.000.000;3.780.000.000;3.790.000.000;3.267.123.779;113161100
14/02/2019;3.790.000.000;3.810.000.000;3.740.000.000;3.740.000.000;3.224.021.973;76939400
15/02/2019;3.770.000.000;3.800.000.000;3.730.000.000;3.790.000.000;3.267.123.779;67812600
18/02/2019;3.830.000.000;3.920.000.000;3.830.000.000;3.900.000.000;3.361.947.998;80275800
19/02/2019;3.930.000.000;3.940.000.000;3.900.000.000;3.920.000.000;3.379.188.965;82962700
20/02/2019;3.940.000.000;3.940.000.000;3.830.000.000;3.870.000.000;3.336.086.670;87933000
21/02/2019;3.870.000.000;3.890.000.000;3.860.000.000;3.870.000.000;3.336.086.670;48031100
22/02/2019;3.870.000.000;3.870.000.000;3.820.000.000;3.840.000.000;3.310.225.830;61392700
25/02/2019;3.900.000.000;3.920.000.000;3.850.000.000;3.910.000.000;3.370.568.115;53792400
26/02/2019;3.920.000.000;3.930.000.000;3.880.000.000;3.930.000.000;3.387.808.838;49657300
27/02/2019;3.900.000.000;3.940.000.000;3.890.000.000;3.910.000.000;3.370.568.115;48788200
28/02/2019;3.880.000.000;3.900.000.000;3.840.000.000;3.860.000.000;3.327.466.553;161156000
01/03/2019;3.890.000.000;3.920.000.000;3.880.000.000;3.910.000.000;3.370.568.115;49810100
04/03/2019;3.910.000.000;3.910.000.000;3.850.000.000;3.850.000.000;3.318.845.947;32250500
05/03/2019;3.890.000.000;3.890.000.000;3.820.000.000;3.870.000.000;3.336.086.670;41171000
06/03/2019;3.860.000.000;3.880.000.000;3.820.000.000;3.820.000.000;3.292.985.107;69927600
07/03/2019;3.820.000.000;3.820.000.000;3.820.000.000;3.820.000.000;3.292.985.107;0
08/03/2019;3.810.000.000;3.820.000.000;3.740.000.000;3.740.000.000;3.224.021.973;105963500
11/03/2019;3.780.000.000;3.820.000.000;3.760.000.000;3.800.000.000;3.275.744.141;43971600
12/03/2019;3.800.000.000;3.820.000.000;3.730.000.000;3.760.000.000;3.241.262.695;43343700
13/03/2019;3.730.000.000;3.770.000.000;3.710.000.000;3.720.000.000;3.206.781.250;45607600
14/03/2019;3.720.000.000;3.760.000.000;3.710.000.000;3.740.000.000;3.224.021.973;62094100
15/03/2019;3.720.000.000;3.760.000.000;3.710.000.000;3.750.000.000;3.232.642.334;68778100
18/03/2019;3.770.000.000;3.820.000.000;3.760.000.000;3.820.000.000;3.292.985.107;44322600
19/03/2019;3.800.000.000;3.820.000.000;3.770.000.000;3.780.000.000;3.258.503.418;33156500
20/03/2019;3.810.000.000;3.820.000.000;3.750.000.000;3.760.000.000;3.241.262.695;42784600
21/03/2019;3.800.000.000;3.810.000.000;3.780.000.000;3.790.000.000;3.267.123.779;36527500
22/03/2019;3.800.000.000;3.820.000.000;3.790.000.000;3.800.000.000;3.275.744.141;26772900
25/03/2019;3.730.000.000;3.790.000.000;3.720.000.000;3.790.000.000;3.267.123.779;49162900
26/03/2019;3.780.000.000;3.820.000.000;3.780.000.000;3.820.000.000;3.292.985.107;23049100
27/03/2019;3.840.000.000;3.840.000.000;3.810.000.000;3.820.000.000;3.292.985.107;35521900
28/03/2019;3.820.000.000;3.890.000.000;3.810.000.000;3.880.000.000;3.344.707.275;55847200
29/03/2019;3.880.000.000;3.970.000.000;3.880.000.000;3.960.000.000;3.413.670.410;82231400
01/04/2019;3.950.000.000;3.960.000.000;3.900.000.000;3.930.000.000;3.387.808.838;28246400
02/04/2019;3.910.000.000;3.950.000.000;3.910.000.000;3.930.000.000;3.387.808.838;35443400
03/04/2019;3.930.000.000;3.930.000.000;3.930.000.000;3.930.000.000;3.387.808.838;0
04/04/2019;3.980.000.000;4.040.000.000;3.950.000.000;4.030.000.000;3.474.012.695;96122100
05/04/2019;4.020.000.000;4.090.000.000;4.000.000.000;4.060.000.000;3.499.874.023;66832600
08/04/2019;4.020.000.000;4.030.000.000;3.940.000.000;3.950.000.000;3.405.049.561;73208300
09/04/2019;3.980.000.000;4.000.000.000;3.910.000.000;3.950.000.000;3.405.049.561;88580200
10/04/2019;3.920.000.000;3.950.000.000;3.890.000.000;3.930.000.000;3.387.808.838;52555500
11/04/2019;3.900.000.000;3.930.000.000;3.880.000.000;3.890.000.000;3.353.327.393;51480700
12/04/2019;3.820.000.000;3.870.000.000;3.810.000.000;3.830.000.000;3.301.605.225;45324300
15/04/2019;3.860.000.000;3.860.000.000;3.810.000.000;3.830.000.000;3.301.605.225;44510600
16/04/2019;3.830.000.000;3.880.000.000;3.830.000.000;3.870.000.000;3.336.086.670;62572100
17/04/2019;3.870.000.000;3.870.000.000;3.870.000.000;3.870.000.000;3.336.086.670;0
18/04/2019;3.920.000.000;3.950.000.000;3.840.000.000;3.860.000.000;3.327.466.553;119263400
19/04/2019;3.860.000.000;3.860.000.000;3.860.000.000;3.860.000.000;3.327.466.553;0
22/04/2019;3.860.000.000;3.860.000.000;3.780.000.000;3.780.000.000;3.258.503.418;48671200
23/04/2019;3.780.000.000;3.870.000.000;3.730.000.000;3.850.000.000;3.318.845.947;86443700
24/04/2019;3.850.000.000;3.860.000.000;3.780.000.000;3.840.000.000;3.310.225.830;76660900
25/04/2019;3.800.000.000;3.840.000.000;3.790.000.000;3.830.000.000;3.301.605.225;52775100
26/04/2019;3.800.000.000;3.910.000.000;3.800.000.000;3.910.000.000;3.370.568.115;66452700
29/04/2019;3.850.000.000;3.900.000.000;3.850.000.000;3.860.000.000;3.327.466.553;50143700
30/04/2019;3.890.000.000;3.890.000.000;3.750.000.000;3.790.000.000;3.267.123.779;132318200
01/05/2019;3.790.000.000;3.790.000.000;3.790.000.000;3.790.000.000;3.267.123.779;0
02/05/2019;3.760.000.000;3.880.000.000;3.760.000.000;3.830.000.000;3.301.605.225;136768800
03/05/2019;3.800.000.000;3.830.000.000;3.760.000.000;3.820.000.000;3.292.985.107;101522800
06/05/2019;3.760.000.000;3.840.000.000;3.720.000.000;3.840.000.000;3.310.225.830;107167400
07/05/2019;3.870.000.000;3.910.000.000;3.840.000.000;3.900.000.000;3.361.947.998;74814500
08/05/2019;3.890.000.000;3.920.000.000;3.870.000.000;3.900.000.000;3.361.947.998;77743400
09/05/2019;3.860.000.000;3.900.000.000;3.800.000.000;3.800.000.000;3.275.744.141;74716500
10/05/2019;3.800.000.000;3.840.000.000;3.790.000.000;3.790.000.000;3.267.123.779;66672500
13/05/2019;3.820.000.000;3.840.000.000;3.760.000.000;3.770.000.000;3.249.883.057;47605100
14/05/2019;3.730.000.000;3.800.000.000;3.720.000.000;3.760.000.000;3.241.262.695;77483200
15/05/2019;3.770.000.000;3.790.000.000;3.660.000.000;3.660.000.000;3.155.058.838;57596600
16/05/2019;3.660.000.000;3.720.000.000;3.530.000.000;3.600.000.000;3.103.336.426;107366200
17/05/2019;3.610.000.000;3.620.000.000;3.500.000.000;3.510.000.000;3.025.753.174;94437400
20/05/2019;3.520.000.000;3.620.000.000;3.480.000.000;3.600.000.000;3.103.336.426;82354400
21/05/2019;3.600.000.000;3.630.000.000;3.550.000.000;3.600.000.000;3.103.336.426;106104000
22/05/2019;3.590.000.000;3.600.000.000;3.540.000.000;3.540.000.000;3.051.614.258;63687000
23/05/2019;3.540.000.000;3.690.000.000;3.540.000.000;3.660.000.000;3.155.058.838;113281100
24/05/2019;3.700.000.000;3.780.000.000;3.690.000.000;3.750.000.000;3.232.642.334;87594500
27/05/2019;3.760.000.000;3.830.000.000;3.750.000.000;3.820.000.000;3.292.985.107;87146600
28/05/2019;3.800.000.000;3.820.000.000;3.690.000.000;3.690.000.000;3.180.920.166;322246900
29/05/2019;3.750.000.000;3.830.000.000;3.730.000.000;3.780.000.000;3.258.503.418;122534500
30/05/2019;3.780.000.000;3.780.000.000;3.780.000.000;3.780.000.000;3.258.503.418;0
31/05/2019;3.780.000.000;3.930.000.000;3.780.000.000;3.900.000.000;3.361.947.998;194331700
03/06/2019;3.900.000.000;3.900.000.000;3.900.000.000;3.900.000.000;3.361.947.998;0
04/06/2019;3.900.000.000;3.900.000.000;3.900.000.000;3.900.000.000;3.361.947.998;0
05/06/2019;3.900.000.000;3.900.000.000;3.900.000.000;3.900.000.000;3.361.947.998;0
06/06/2019;3.900.000.000;3.900.000.000;3.900.000.000;3.900.000.000;3.361.947.998;0
07/06/2019;3.900.000.000;3.900.000.000;3.900.000.000;3.900.000.000;3.361.947.998;0
10/06/2019;4.000.000.000;4.060.000.000;3.970.000.000;4.040.000.000;3.482.633.301;222522800
11/06/2019;4.010.000.000;4.060.000.000;4.000.000.000;4.020.000.000;3.465.392.578;88861700
12/06/2019;3.880.000.000;3.950.000.000;3.840.000.000;3.940.000.000;3.443.201.660;134724400
13/06/2019;3.940.000.000;3.990.000.000;3.900.000.000;3.990.000.000;3.486.897.217;115734700
14/06/2019;4.020.000.000;4.050.000.000;3.970.000.000;3.990.000.000;3.486.897.217;92466800
17/06/2019;3.950.000.000;3.970.000.000;3.900.000.000;3.900.000.000;3.408.245.605;60851700
18/06/2019;3.890.000.000;3.990.000.000;3.890.000.000;3.980.000.000;3.478.158.203;66112800
19/06/2019;null;null;null;null;null;null
20/06/2019;4.110.000.000;4.110.000.000;4.020.000.000;4.040.000.000;3.530.592.773;57673700
21/06/2019;4.010.000.000;4.040.000.000;3.950.000.000;4.040.000.000;3.530.592.773;154049700
24/06/2019;4.050.000.000;4.050.000.000;3.970.000.000;3.980.000.000;3.478.158.203;50525100
25/06/2019;4.040.000.000;4.040.000.000;4.000.000.000;4.010.000.000;3.504.375.488;42601100
26/06/2019;4.020.000.000;4.050.000.000;3.980.000.000;3.980.000.000;3.478.158.203;56092200
27/06/2019;4.010.000.000;4.120.000.000;4.000.000.000;4.090.000.000;3.574.288.086;94221200
28/06/2019;4.100.000.000;4.200.000.000;4.090.000.000;4.140.000.000;3.617.983.643;130153100
01/07/2019;4.200.000.000;4.240.000.000;4.170.000.000;4.220.000.000;3.687.896.484;79382300
02/07/2019;4.240.000.000;4.250.000.000;4.180.000.000;4.250.000.000;3.714.113.525;87999800
03/07/2019;4.160.000.000;4.240.000.000;4.160.000.000;4.240.000.000;3.705.374.512;63296200
04/07/2019;4.190.000.000;4.260.000.000;4.190.000.000;4.250.000.000;3.714.113.525;38459300
05/07/2019;4.260.000.000;4.280.000.000;4.240.000.000;4.280.000.000;3.740.330.811;50332800
08/07/2019;4.230.000.000;4.290.000.000;4.210.000.000;4.270.000.000;3.731.591.797;57903400
09/07/2019;4.300.000.000;4.370.000.000;4.270.000.000;4.350.000.000;3.801.504.639;124822400
10/07/2019;4.310.000.000;4.320.000.000;4.260.000.000;4.290.000.000;3.749.070.068;62529900
11/07/2019;4.250.000.000;4.280.000.000;4.240.000.000;4.270.000.000;3.731.591.797;25645900
12/07/2019;4.240.000.000;4.250.000.000;4.170.000.000;4.180.000.000;3.652.939.941;57088600
15/07/2019;4.250.000.000;4.290.000.000;4.230.000.000;4.280.000.000;3.740.330.811;66960500
16/07/2019;4.240.000.000;4.280.000.000;4.210.000.000;4.240.000.000;3.705.374.512;45461500
17/07/2019;4.250.000.000;4.260.000.000;4.220.000.000;4.230.000.000;3.696.635.498;32069800
18/07/2019;4.220.000.000;4.250.000.000;4.210.000.000;4.240.000.000;3.705.374.512;45408100
19/07/2019;4.260.000.000;4.280.000.000;4.250.000.000;4.270.000.000;3.731.591.797;60692800
22/07/2019;4.250.000.000;4.270.000.000;4.230.000.000;4.260.000.000;3.722.852.783;37513700
23/07/2019;4.260.000.000;4.270.000.000;4.200.000.000;4.250.000.000;3.714.113.525;62628100
24/07/2019;4.230.000.000;4.240.000.000;4.160.000.000;4.190.000.000;3.661.679.199;73904300
25/07/2019;4.160.000.000;4.240.000.000;4.160.000.000;4.210.000.000;3.679.157.227;49276300
26/07/2019;4.160.000.000;4.210.000.000;4.110.000.000;4.160.000.000;3.635.461.670;70952400
29/07/2019;4.150.000.000;4.240.000.000;4.140.000.000;4.200.000.000;3.670.417.969;54336900
30/07/2019;4.280.000.000;4.300.000.000;4.260.000.000;4.270.000.000;3.731.591.797;88417200
31/07/2019;4.240.000.000;4.300.000.000;4.210.000.000;4.300.000.000;3.757.809.326;175741000
01/08/2019;4.300.000.000;4.300.000.000;4.260.000.000;4.280.000.000;3.740.330.811;94856600
02/08/2019;4.280.000.000;4.300.000.000;4.250.000.000;4.280.000.000;3.740.330.811;82253800
05/08/2019;4.200.000.000;4.220.000.000;4.060.000.000;4.080.000.000;3.565.549.072;112253200
06/08/2019;4.060.000.000;4.190.000.000;4.050.000.000;4.130.000.000;3.609.244.385;108890100
07/08/2019;4.230.000.000;4.270.000.000;4.170.000.000;4.210.000.000;3.679.157.227;104785500
08/08/2019;4.270.000.000;4.290.000.000;4.240.000.000;4.260.000.000;3.722.852.783;95204000
09/08/2019;4.300.000.000;4.300.000.000;4.240.000.000;4.260.000.000;3.722.852.783;89600500
12/08/2019;4.300.000.000;4.320.000.000;4.230.000.000;4.260.000.000;3.722.852.783;41817800
13/08/2019;4.290.000.000;4.290.000.000;4.230.000.000;4.250.000.000;3.714.113.525;98757900
14/08/2019;4.300.000.000;4.300.000.000;4.270.000.000;4.290.000.000;3.749.070.068;84928200
15/08/2019;4.200.000.000;4.290.000.000;4.200.000.000;4.290.000.000;3.749.070.068;97255500
16/08/2019;4.300.000.000;4.310.000.000;4.220.000.000;4.280.000.000;3.740.330.811;51853900
19/08/2019;4.340.000.000;4.340.000.000;4.290.000.000;4.340.000.000;3.792.765.625;86011300
20/08/2019;4.350.000.000;4.470.000.000;4.340.000.000;4.470.000.000;3.906.373.779;143171600
21/08/2019;4.460.000.000;4.500.000.000;4.390.000.000;4.410.000.000;3.853.938.965;99649300
22/08/2019;4.380.000.000;4.450.000.000;4.320.000.000;4.450.000.000;3.888.895.508;110968600
23/08/2019;4.390.000.000;4.450.000.000;4.340.000.000;4.380.000.000;3.827.721.680;83823900
26/08/2019;4.280.000.000;4.360.000.000;4.280.000.000;4.330.000.000;3.784.026.367;77603200
27/08/2019;4.390.000.000;4.410.000.000;4.320.000.000;4.380.000.000;3.827.721.680;168209400
28/08/2019;4.430.000.000;4.430.000.000;4.350.000.000;4.370.000.000;3.818.982.666;68091100
29/08/2019;4.370.000.000;4.440.000.000;4.370.000.000;4.380.000.000;3.827.721.680;65718900
30/08/2019;4.430.000.000;4.450.000.000;4.420.000.000;4.450.000.000;3.888.895.508;95138200
02/09/2019;4.440.000.000;4.450.000.000;4.400.000.000;4.410.000.000;3.853.938.965;27531000
03/09/2019;4.440.000.000;4.440.000.000;4.330.000.000;4.350.000.000;3.801.504.639;66884700
04/09/2019;4.310.000.000;4.350.000.000;4.280.000.000;4.290.000.000;3.749.070.068;78905600
05/09/2019;4.290.000.000;4.360.000.000;4.290.000.000;4.320.000.000;3.775.287.109;97098300
06/09/2019;4.360.000.000;4.360.000.000;4.210.000.000;4.210.000.000;3.679.157.227;117223300
09/09/2019;4.280.000.000;4.300.000.000;4.240.000.000;4.270.000.000;3.731.591.797;47057300
10/09/2019;4.300.000.000;4.300.000.000;4.250.000.000;4.270.000.000;3.731.591.797;80403000
11/09/2019;4.300.000.000;4.300.000.000;4.210.000.000;4.250.000.000;3.714.113.525;90211600
12/09/2019;4.220.000.000;4.230.000.000;4.160.000.000;4.170.000.000;3.644.200.928;70382200
13/09/2019;4.230.000.000;4.230.000.000;4.160.000.000;4.160.000.000;3.635.461.670;64074800
16/09/2019;4.160.000.000;4.260.000.000;4.160.000.000;4.220.000.000;3.687.896.484;85284700
17/09/2019;4.240.000.000;4.280.000.000;4.220.000.000;4.270.000.000;3.731.591.797;86432000
18/09/2019;4.250.000.000;4.280.000.000;4.230.000.000;4.250.000.000;3.714.113.525;72359600
19/09/2019;4.260.000.000;4.260.000.000;4.190.000.000;4.210.000.000;3.679.157.227;58720600
20/09/2019;4.250.000.000;4.300.000.000;4.230.000.000;4.290.000.000;3.749.070.068;132359100
23/09/2019;4.290.000.000;4.300.000.000;4.230.000.000;4.250.000.000;3.714.113.525;70483600
24/09/2019;4.210.000.000;4.240.000.000;4.150.000.000;4.210.000.000;3.679.157.227;88979100
25/09/2019;4.220.000.000;4.250.000.000;4.180.000.000;4.220.000.000;3.687.896.484;84582300
26/09/2019;4.220.000.000;4.370.000.000;4.200.000.000;4.360.000.000;3.810.243.408;79324000
27/09/2019;4.310.000.000;4.350.000.000;4.300.000.000;4.310.000.000;3.766.548.340;52305800
30/09/2019;4.270.000.000;4.330.000.000;4.270.000.000;4.310.000.000;3.766.548.340;111879100
01/10/2019;4.400.000.000;4.400.000.000;4.220.000.000;4.250.000.000;3.714.113.525;60332400
02/10/2019;4.260.000.000;4.300.000.000;4.190.000.000;4.200.000.000;3.670.417.969;51606300
03/10/2019;4.190.000.000;4.250.000.000;4.160.000.000;4.200.000.000;3.670.417.969;56433000
04/10/2019;4.250.000.000;4.250.000.000;4.180.000.000;4.190.000.000;3.661.679.199;34082000
07/10/2019;4.240.000.000;4.240.000.000;4.090.000.000;4.110.000.000;3.591.766.357;42996900
08/10/2019;4.170.000.000;4.170.000.000;4.060.000.000;4.090.000.000;3.574.288.086;74448900
09/10/2019;4.090.000.000;4.170.000.000;4.080.000.000;4.120.000.000;3.600.505.371;59314500
10/10/2019;4.060.000.000;4.120.000.000;4.060.000.000;4.110.000.000;3.591.766.357;34345600
11/10/2019;4.100.000.000;4.170.000.000;4.100.000.000;4.170.000.000;3.644.200.928;42198800
14/10/2019;4.200.000.000;4.210.000.000;4.150.000.000;4.190.000.000;3.661.679.199;52681800
15/10/2019;4.190.000.000;4.190.000.000;4.150.000.000;4.170.000.000;3.644.200.928;64670200
16/10/2019;4.170.000.000;4.190.000.000;4.140.000.000;4.170.000.000;3.644.200.928;70555700
17/10/2019;4.160.000.000;4.180.000.000;4.140.000.000;4.170.000.000;3.644.200.928;50695300
18/10/2019;4.170.000.000;4.190.000.000;4.160.000.000;4.190.000.000;3.661.679.199;169540200
21/10/2019;4.200.000.000;4.250.000.000;4.190.000.000;4.200.000.000;3.670.417.969;63797000
22/10/2019;4.200.000.000;4.250.000.000;4.200.000.000;4.230.000.000;3.696.635.498;56711100
23/10/2019;4.210.000.000;4.270.000.000;4.210.000.000;4.260.000.000;3.722.852.783;97971900
24/10/2019;4.300.000.000;4.350.000.000;4.250.000.000;4.350.000.000;3.801.504.639;99213400
25/10/2019;4.320.000.000;4.360.000.000;4.270.000.000;4.280.000.000;3.740.330.811;67661500
28/10/2019;4.280.000.000;4.280.000.000;4.220.000.000;4.260.000.000;3.722.852.783;30710600
29/10/2019;4.230.000.000;4.330.000.000;4.220.000.000;4.330.000.000;3.784.026.367;68715000
30/10/2019;4.290.000.000;4.350.000.000;4.210.000.000;4.270.000.000;3.731.591.797;89575600
31/10/2019;4.220.000.000;4.240.000.000;4.080.000.000;4.110.000.000;3.591.766.357;185713300
01/11/2019;4.090.000.000;4.150.000.000;4.060.000.000;4.080.000.000;3.565.549.072;107208500
04/11/2019;4.080.000.000;4.160.000.000;4.080.000.000;4.150.000.000;3.626.722.900;65897700
05/11/2019;4.170.000.000;4.200.000.000;4.130.000.000;4.200.000.000;3.670.417.969;109276000
06/11/2019;4.180.000.000;4.190.000.000;4.110.000.000;4.120.000.000;3.600.505.371;134618700
07/11/2019;4.150.000.000;4.150.000.000;3.990.000.000;4.070.000.000;3.556.810.059;125291200
08/11/2019;4.010.000.000;4.120.000.000;3.990.000.000;4.110.000.000;3.591.766.357;70404800
11/11/2019;4.040.000.000;4.120.000.000;4.040.000.000;4.100.000.000;3.583.027.100;57079800
12/11/2019;4.050.000.000;4.190.000.000;4.050.000.000;4.180.000.000;3.652.939.941;88251100
13/11/2019;4.130.000.000;4.170.000.000;4.100.000.000;4.150.000.000;3.626.722.900;91925700
14/11/2019;4.110.000.000;4.130.000.000;4.010.000.000;4.050.000.000;3.539.331.787;123468500
15/11/2019;4.080.000.000;4.090.000.000;4.030.000.000;4.080.000.000;3.565.549.072;50780500
18/11/2019;4.040.000.000;4.060.000.000;3.990.000.000;4.000.000.000;3.495.636.475;104978700
19/11/2019;4.000.000.000;4.020.000.000;3.970.000.000;4.020.000.000;3.513.114.502;113996600
20/11/2019;4.000.000.000;4.090.000.000;4.000.000.000;4.090.000.000;3.574.288.086;149185500
21/11/2019;4.050.000.000;4.090.000.000;4.020.000.000;4.020.000.000;3.513.114.502;64005900
22/11/2019;4.030.000.000;4.050.000.000;4.000.000.000;4.050.000.000;3.539.331.787;76569400
25/11/2019;4.070.000.000;4.070.000.000;3.940.000.000;3.950.000.000;3.451.940.674;107581200
26/11/2019;3.950.000.000;3.960.000.000;3.860.000.000;3.860.000.000;3.373.289.307;281002600
27/11/2019;3.870.000.000;3.930.000.000;3.800.000.000;3.880.000.000;3.390.767.334;97511300
28/11/2019;3.830.000.000;3.900.000.000;3.800.000.000;3.820.000.000;3.338.332.764;70635000
29/11/2019;3.860.000.000;3.950.000.000;3.840.000.000;3.930.000.000;3.434.462.646;72146900
02/12/2019;3.960.000.000;3.960.000.000;3.930.000.000;3.950.000.000;3.451.940.674;74263500
03/12/2019;3.920.000.000;3.940.000.000;3.910.000.000;3.920.000.000;3.425.723.633;74494000
04/12/2019;3.920.000.000;3.990.000.000;3.900.000.000;3.990.000.000;3.486.897.217;64948300
05/12/2019;3.990.000.000;4.080.000.000;3.990.000.000;4.060.000.000;3.548.070.801;118494800
06/12/2019;4.040.000.000;4.100.000.000;4.020.000.000;4.100.000.000;3.583.027.100;50682100
09/12/2019;4.080.000.000;4.110.000.000;4.050.000.000;4.070.000.000;3.556.810.059;80864200
10/12/2019;4.050.000.000;4.070.000.000;4.010.000.000;4.040.000.000;3.530.592.773;54824900
11/12/2019;4.010.000.000;4.050.000.000;4.000.000.000;4.050.000.000;3.539.331.787;79749500
12/12/2019;4.040.000.000;4.050.000.000;3.950.000.000;3.950.000.000;3.451.940.674;147627000
13/12/2019;4.000.000.000;4.020.000.000;3.960.000.000;3.990.000.000;3.486.897.217;81937300
16/12/2019;3.970.000.000;4.020.000.000;3.960.000.000;3.970.000.000;3.469.418.945;86479200
17/12/2019;3.970.000.000;3.990.000.000;3.950.000.000;3.980.000.000;3.478.158.203;91747200
18/12/2019;3.960.000.000;4.000.000.000;3.950.000.000;3.990.000.000;3.486.897.217;101569300
19/12/2019;3.970.000.000;3.980.000.000;3.900.000.000;3.900.000.000;3.408.245.605;127316000
20/12/2019;3.900.000.000;4.020.000.000;3.900.000.000;4.020.000.000;3.513.114.502;152132200
23/12/2019;4.020.000.000;4.030.000.000;3.980.000.000;4.020.000.000;3.513.114.502;58715700
26/12/2019;4.020.000.000;4.020.000.000;3.980.000.000;4.000.000.000;3.495.636.475;36935300
27/12/2019;3.990.000.000;4.010.000.000;3.980.000.000;3.990.000.000;3.486.897.217;52812000
30/12/2019;3.980.000.000;4.030.000.000;3.970.000.000;3.970.000.000;3.469.418.945;67738300
02/01/2020;3.970.000.000;4.000.000.000;3.900.000.000;3.910.000.000;3.416.984.375;52094000
03/01/2020;3.960.000.000;3.980.000.000;3.930.000.000;3.980.000.000;3.478.158.203;70032900
06/01/2020;3.930.000.000;3.970.000.000;3.930.000.000;3.960.000.000;3.460.679.932;42908900
07/01/2020;3.930.000.000;3.970.000.000;3.920.000.000;3.940.000.000;3.443.201.660;51837600
08/01/2020;3.920.000.000;3.950.000.000;3.900.000.000;3.900.000.000;3.408.245.605;52402600
09/01/2020;3.920.000.000;3.970.000.000;3.920.000.000;3.960.000.000;3.460.679.932;37580300
10/01/2020;3.980.000.000;3.990.000.000;3.950.000.000;3.980.000.000;3.478.158.203;48099000
13/01/2020;4.000.000.000;4.030.000.000;3.990.000.000;4.030.000.000;3.521.853.760;61913800
14/01/2020;3.980.000.000;4.000.000.000;3.940.000.000;3.950.000.000;3.451.940.674;95058600
15/01/2020;3.960.000.000;3.960.000.000;3.870.000.000;3.880.000.000;3.390.767.334;147583300
16/01/2020;3.890.000.000;3.890.000.000;3.830.000.000;3.850.000.000;3.364.550.049;118903100
17/01/2020;3.860.000.000;3.870.000.000;3.800.000.000;3.810.000.000;3.329.593.506;119904100
20/01/2020;3.820.000.000;3.840.000.000;3.800.000.000;3.810.000.000;3.329.593.506;73599200
21/01/2020;3.810.000.000;3.900.000.000;3.810.000.000;3.890.000.000;3.399.506.348;78014400
22/01/2020;3.890.000.000;3.890.000.000;3.850.000.000;3.860.000.000;3.373.289.307;45839800
23/01/2020;3.860.000.000;3.880.000.000;3.830.000.000;3.880.000.000;3.390.767.334;41077400
24/01/2020;3.880.000.000;3.930.000.000;3.860.000.000;3.920.000.000;3.425.723.633;58524000
27/01/2020;3.920.000.000;3.920.000.000;3.830.000.000;3.840.000.000;3.355.811.035;33081800
28/01/2020;3.810.000.000;3.840.000.000;3.800.000.000;3.830.000.000;3.347.071.777;56210000
29/01/2020;3.840.000.000;3.900.000.000;3.840.000.000;3.900.000.000;3.408.245.605;51929800
30/01/2020;3.910.000.000;3.910.000.000;3.850.000.000;3.860.000.000;3.373.289.307;60391600
31/01/2020;3.890.000.000;3.890.000.000;3.780.000.000;3.800.000.000;3.320.854.248;120447900
