Date,Open,High,Low,Close,Adj Close,Volume
2019-01-07,3.760.000.000,3.790.000.000,3.750.000.000,3.770.000.000,3.249.883.057,83678100
2019-01-08,3.770.000.000,3.800.000.000,3.750.000.000,3.800.000.000,3.275.744.141,67963700
2019-01-09,3.820.000.000,3.830.000.000,3.730.000.000,3.730.000.000,3.215.401.611,98529400
2019-01-10,3.760.000.000,3.800.000.000,3.740.000.000,3.800.000.000,3.275.744.141,126396700
2019-01-11,3.820.000.000,3.860.000.000,3.800.000.000,3.860.000.000,3.327.466.553,116753700
2019-01-14,3.810.000.000,3.850.000.000,3.790.000.000,3.850.000.000,3.318.845.947,68487000
2019-01-15,3.860.000.000,3.930.000.000,3.850.000.000,3.930.000.000,3.387.808.838,83464900
2019-01-16,3.940.000.000,4.000.000.000,3.920.000.000,3.990.000.000,3.439.531.250,139056700
2019-01-17,3.970.000.000,3.990.000.000,3.960.000.000,3.990.000.000,3.439.531.250,78766100
2019-01-18,4.010.000.000,4.020.000.000,3.970.000.000,4.020.000.000,3.465.392.578,76350400
2019-01-21,4.040.000.000,4.050.000.000,4.020.000.000,4.030.000.000,3.474.012.695,83317600
2019-01-22,4.000.000.000,4.010.000.000,3.930.000.000,4.000.000.000,3.448.151.855,95420500
2019-01-23,3.950.000.000,3.980.000.000,3.920.000.000,3.920.000.000,3.379.188.965,72518500
2019-01-24,3.900.000.000,3.910.000.000,3.830.000.000,3.860.000.000,3.327.466.553,118836500
2019-01-25,3.880.000.000,3.930.000.000,3.840.000.000,3.880.000.000,3.344.707.275,75844000
2019-01-28,3.880.000.000,3.890.000.000,3.730.000.000,3.780.000.000,3.258.503.418,168983100
2019-01-29,3.780.000.000,3.850.000.000,3.780.000.000,3.840.000.000,3.310.225.830,118131200
2019-01-30,3.850.000.000,3.890.000.000,3.830.000.000,3.860.000.000,3.327.466.553,85903100
2019-01-31,3.900.000.000,3.920.000.000,3.870.000.000,3.900.000.000,3.361.947.998,110953700
2019-02-01,3.910.000.000,3.930.000.000,3.830.000.000,3.870.000.000,3.336.086.670,79588900
2019-02-04,3.890.000.000,3.890.000.000,3.780.000.000,3.780.000.000,3.258.503.418,70070500
2019-02-05,3.780.000.000,3.780.000.000,3.780.000.000,3.780.000.000,3.258.503.418,0
2019-02-06,3.820.000.000,3.870.000.000,3.820.000.000,3.860.000.000,3.327.466.553,72180200
2019-02-07,3.890.000.000,3.890.000.000,3.830.000.000,3.860.000.000,3.327.466.553,39141500
2019-02-08,3.810.000.000,3.850.000.000,3.810.000.000,3.850.000.000,3.318.845.947,32131700
2019-02-11,3.870.000.000,3.940.000.000,3.860.000.000,3.930.000.000,3.387.808.838,88628900
2019-02-12,3.900.000.000,3.910.000.000,3.800.000.000,3.820.000.000,3.292.985.107,92427800
2019-02-13,3.840.000.000,3.850.000.000,3.780.000.000,3.790.000.000,3.267.123.779,113161100
2019-02-14,3.790.000.000,3.810.000.000,3.740.000.000,3.740.000.000,3.224.021.973,76939400
2019-02-15,3.770.000.000,3.800.000.000,3.730.000.000,3.790.000.000,3.267.123.779,67812600
2019-02-18,3.830.000.000,3.920.000.000,3.830.000.000,3.900.000.000,3.361.947.998,80275800
2019-02-19,3.930.000.000,3.940.000.000,3.900.000.000,3.920.000.000,3.379.188.965,82962700
2019-02-20,3.940.000.000,3.940.000.000,3.830.000.000,3.870.000.000,3.336.086.670,87933000
2019-02-21,3.870.000.000,3.890.000.000,3.860.000.000,3.870.000.000,3.336.086.670,48031100
2019-02-22,3.870.000.000,3.870.000.000,3.820.000.000,3.840.000.000,3.310.225.830,61392700
2019-02-25,3.900.000.000,3.920.000.000,3.850.000.000,3.910.000.000,3.370.568.115,53792400
2019-02-26,3.920.000.000,3.930.000.000,3.880.000.000,3.930.000.000,3.387.808.838,49657300
2019-02-27,3.900.000.000,3.940.000.000,3.890.000.000,3.910.000.000,3.370.568.115,48788200
2019-02-28,3.880.000.000,3.900.000.000,3.840.000.000,3.860.000.000,3.327.466.553,161156000
2019-03-01,3.890.000.000,3.920.000.000,3.880.000.000,3.910.000.000,3.370.568.115,49810100
2019-03-04,3.910.000.000,3.910.000.000,3.850.000.000,3.850.000.000,3.318.845.947,32250500
2019-03-05,3.890.000.000,3.890.000.000,3.820.000.000,3.870.000.000,3.336.086.670,41171000
2019-03-06,3.860.000.000,3.880.000.000,3.820.000.000,3.820.000.000,3.292.985.107,69927600
2019-03-07,3.820.000.000,3.820.000.000,3.820.000.000,3.820.000.000,3.292.985.107,0
2019-03-08,3.810.000.000,3.820.000.000,3.740.000.000,3.740.000.000,3.224.021.973,105963500
2019-03-11,3.780.000.000,3.820.000.000,3.760.000.000,3.800.000.000,3.275.744.141,43971600
2019-03-12,3.800.000.000,3.820.000.000,3.730.000.000,3.760.000.000,3.241.262.695,43343700
2019-03-13,3.730.000.000,3.770.000.000,3.710.000.000,3.720.000.000,3.206.781.250,45607600
2019-03-14,3.720.000.000,3.760.000.000,3.710.000.000,3.740.000.000,3.224.021.973,62094100
2019-03-15,3.720.000.000,3.760.000.000,3.710.000.000,3.750.000.000,3.232.642.334,68778100
2019-03-18,3.770.000.000,3.820.000.000,3.760.000.000,3.820.000.000,3.292.985.107,44322600
2019-03-19,3.800.000.000,3.820.000.000,3.770.000.000,3.780.000.000,3.258.503.418,33156500
2019-03-20,3.810.000.000,3.820.000.000,3.750.000.000,3.760.000.000,3.241.262.695,42784600
2019-03-21,3.800.000.000,3.810.000.000,3.780.000.000,3.790.000.000,3.267.123.779,36527500
2019-03-22,3.800.000.000,3.820.000.000,3.790.000.000,3.800.000.000,3.275.744.141,26772900
2019-03-25,3.730.000.000,3.790.000.000,3.720.000.000,3.790.000.000,3.267.123.779,49162900
2019-03-26,3.780.000.000,3.820.000.000,3.780.000.000,3.820.000.000,3.292.985.107,23049100
2019-03-27,3.840.000.000,3.840.000.000,3.810.000.000,3.820.000.000,3.292.985.107,35521900
2019-03-28,3.820.000.000,3.890.000.000,3.810.000.000,3.880.000.000,3.344.707.275,55847200
2019-03-29,3.880.000.000,3.970.000.000,3.880.000.000,3.960.000.000,3.413.670.410,82231400
2019-04-01,3.950.000.000,3.960.000.000,3.900.000.000,3.930.000.000,3.387.808.838,28246400
2019-04-02,3.910.000.000,3.950.000.000,3.910.000.000,3.930.000.000,3.387.808.838,35443400
2019-04-03,3.930.000.000,3.930.000.000,3.930.000.000,3.930.000.000,3.387.808.838,0
2019-04-04,3.980.000.000,4.040.000.000,3.950.000.000,4.030.000.000,3.474.012.695,96122100
2019-04-05,4.020.000.000,4.090.000.000,4.000.000.000,4.060.000.000,3.499.874.023,66832600
2019-04-08,4.020.000.000,4.030.000.000,3.940.000.000,3.950.000.000,3.405.049.561,73208300
2019-04-09,3.980.000.000,4.000.000.000,3.910.000.000,3.950.000.000,3.405.049.561,88580200
2019-04-10,3.920.000.000,3.950.000.000,3.890.000.000,3.930.000.000,3.387.808.838,52555500
2019-04-11,3.900.000.000,3.930.000.000,3.880.000.000,3.890.000.000,3.353.327.393,51480700
2019-04-12,3.820.000.000,3.870.000.000,3.810.000.000,3.830.000.000,3.301.605.225,45324300
2019-04-15,3.860.000.000,3.860.000.000,3.810.000.000,3.830.000.000,3.301.605.225,44510600
2019-04-16,3.830.000.000,3.880.000.000,3.830.000.000,3.870.000.000,3.336.086.670,62572100
2019-04-17,3.870.000.000,3.870.000.000,3.870.000.000,3.870.000.000,3.336.086.670,0
2019-04-18,3.920.000.000,3.950.000.000,3.840.000.000,3.860.000.000,3.327.466.553,119263400
2019-04-19,3.860.000.000,3.860.000.000,3.860.000.000,3.860.000.000,3.327.466.553,0
2019-04-22,3.860.000.000,3.860.000.000,3.780.000.000,3.780.000.000,3.258.503.418,48671200
2019-04-23,3.780.000.000,3.870.000.000,3.730.000.000,3.850.000.000,3.318.845.947,86443700
2019-04-24,3.850.000.000,3.860.000.000,3.780.000.000,3.840.000.000,3.310.225.830,76660900
2019-04-25,3.800.000.000,3.840.000.000,3.790.000.000,3.830.000.000,3.301.605.225,52775100
2019-04-26,3.800.000.000,3.910.000.000,3.800.000.000,3.910.000.000,3.370.568.115,66452700
2019-04-29,3.850.000.000,3.900.000.000,3.850.000.000,3.860.000.000,3.327.466.553,50143700
2019-04-30,3.890.000.000,3.890.000.000,3.750.000.000,3.790.000.000,3.267.123.779,132318200
2019-05-01,3.790.000.000,3.790.000.000,3.790.000.000,3.790.000.000,3.267.123.779,0
2019-05-02,3.760.000.000,3.880.000.000,3.760.000.000,3.830.000.000,3.301.605.225,136768800
2019-05-03,3.800.000.000,3.830.000.000,3.760.000.000,3.820.000.000,3.292.985.107,101522800
2019-05-06,3.760.000.000,3.840.000.000,3.720.000.000,3.840.000.000,3.310.225.830,107167400
2019-05-07,3.870.000.000,3.910.000.000,3.840.000.000,3.900.000.000,3.361.947.998,74814500
2019-05-08,3.890.000.000,3.920.000.000,3.870.000.000,3.900.000.000,3.361.947.998,77743400
2019-05-09,3.860.000.000,3.900.000.000,3.800.000.000,3.800.000.000,3.275.744.141,74716500
2019-05-10,3.800.000.000,3.840.000.000,3.790.000.000,3.790.000.000,3.267.123.779,66672500
2019-05-13,3.820.000.000,3.840.000.000,3.760.000.000,3.770.000.000,3.249.883.057,47605100
2019-05-14,3.730.000.000,3.800.000.000,3.720.000.000,3.760.000.000,3.241.262.695,77483200
2019-05-15,3.770.000.000,3.790.000.000,3.660.000.000,3.660.000.000,3.155.058.838,57596600
2019-05-16,3.660.000.000,3.720.000.000,3.530.000.000,3.600.000.000,3.103.336.426,107366200
2019-05-17,3.610.000.000,3.620.000.000,3.500.000.000,3.510.000.000,3.025.753.174,94437400
2019-05-20,3.520.000.000,3.620.000.000,3.480.000.000,3.600.000.000,3.103.336.426,82354400
2019-05-21,3.600.000.000,3.630.000.000,3.550.000.000,3.600.000.000,3.103.336.426,106104000
2019-05-22,3.590.000.000,3.600.000.000,3.540.000.000,3.540.000.000,3.051.614.258,63687000
2019-05-23,3.540.000.000,3.690.000.000,3.540.000.000,3.660.000.000,3.155.058.838,113281100
2019-05-24,3.700.000.000,3.780.000.000,3.690.000.000,3.750.000.000,3.232.642.334,87594500
2019-05-27,3.760.000.000,3.830.000.000,3.750.000.000,3.820.000.000,3.292.985.107,87146600
2019-05-28,3.800.000.000,3.820.000.000,3.690.000.000,3.690.000.000,3.180.920.166,322246900
2019-05-29,3.750.000.000,3.830.000.000,3.730.000.000,3.780.000.000,3.258.503.418,122534500
2019-05-30,3.780.000.000,3.780.000.000,3.780.000.000,3.780.000.000,3.258.503.418,0
2019-05-31,3.780.000.000,3.930.000.000,3.780.000.000,3.900.000.000,3.361.947.998,194331700
2019-06-03,3.900.000.000,3.900.000.000,3.900.000.000,3.900.000.000,3.361.947.998,0
2019-06-04,3.900.000.000,3.900.000.000,3.900.000.000,3.900.000.000,3.361.947.998,0
2019-06-05,3.900.000.000,3.900.000.000,3.900.000.000,3.900.000.000,3.361.947.998,0
2019-06-06,3.900.000.000,3.900.000.000,3.900.000.000,3.900.000.000,3.361.947.998,0
2019-06-07,3.900.000.000,3.900.000.000,3.900.000.000,3.900.000.000,3.361.947.998,0
2019-06-10,4.000.000.000,4.060.000.000,3.970.000.000,4.040.000.000,3.482.633.301,222522800
2019-06-11,4.010.000.000,4.060.000.000,4.000.000.000,4.020.000.000,3.465.392.578,88861700
2019-06-12,3.880.000.000,3.950.000.000,3.840.000.000,3.940.000.000,3.443.201.660,134724400
2019-06-13,3.940.000.000,3.990.000.000,3.900.000.000,3.990.000.000,3.486.897.217,115734700
2019-06-14,4.020.000.000,4.050.000.000,3.970.000.000,3.990.000.000,3.486.897.217,92466800
2019-06-17,3.950.000.000,3.970.000.000,3.900.000.000,3.900.000.000,3.408.245.605,60851700
2019-06-18,3.890.000.000,3.990.000.000,3.890.000.000,3.980.000.000,3.478.158.203,66112800
2019-06-19,null,null,null,null,null,null
2019-06-20,4.110.000.000,4.110.000.000,4.020.000.000,4.040.000.000,3.530.592.773,57673700
2019-06-21,4.010.000.000,4.040.000.000,3.950.000.000,4.040.000.000,3.530.592.773,154049700
2019-06-24,4.050.000.000,4.050.000.000,3.970.000.000,3.980.000.000,3.478.158.203,50525100
2019-06-25,4.040.000.000,4.040.000.000,4.000.000.000,4.010.000.000,3.504.375.488,42601100
2019-06-26,4.020.000.000,4.050.000.000,3.980.000.000,3.980.000.000,3.478.158.203,56092200
2019-06-27,4.010.000.000,4.120.000.000,4.000.000.000,4.090.000.000,3.574.288.086,94221200
2019-06-28,4.100.000.000,4.200.000.000,4.090.000.000,4.140.000.000,3.617.983.643,130153100
2019-07-01,4.200.000.000,4.240.000.000,4.170.000.000,4.220.000.000,3.687.896.484,79382300
2019-07-02,4.240.000.000,4.250.000.000,4.180.000.000,4.250.000.000,3.714.113.525,87999800
2019-07-03,4.160.000.000,4.240.000.000,4.160.000.000,4.240.000.000,3.705.374.512,63296200
2019-07-04,4.190.000.000,4.260.000.000,4.190.000.000,4.250.000.000,3.714.113.525,38459300
2019-07-05,4.260.000.000,4.280.000.000,4.240.000.000,4.280.000.000,3.740.330.811,50332800
2019-07-08,4.230.000.000,4.290.000.000,4.210.000.000,4.270.000.000,3.731.591.797,57903400
2019-07-09,4.300.000.000,4.370.000.000,4.270.000.000,4.350.000.000,3.801.504.639,124822400
2019-07-10,4.310.000.000,4.320.000.000,4.260.000.000,4.290.000.000,3.749.070.068,62529900
2019-07-11,4.250.000.000,4.280.000.000,4.240.000.000,4.270.000.000,3.731.591.797,25645900
2019-07-12,4.240.000.000,4.250.000.000,4.170.000.000,4.180.000.000,3.652.939.941,57088600
2019-07-15,4.250.000.000,4.290.000.000,4.230.000.000,4.280.000.000,3.740.330.811,66960500
2019-07-16,4.240.000.000,4.280.000.000,4.210.000.000,4.240.000.000,3.705.374.512,45461500
2019-07-17,4.250.000.000,4.260.000.000,4.220.000.000,4.230.000.000,3.696.635.498,32069800
2019-07-18,4.220.000.000,4.250.000.000,4.210.000.000,4.240.000.000,3.705.374.512,45408100
2019-07-19,4.260.000.000,4.280.000.000,4.250.000.000,4.270.000.000,3.731.591.797,60692800
2019-07-22,4.250.000.000,4.270.000.000,4.230.000.000,4.260.000.000,3.722.852.783,37513700
2019-07-23,4.260.000.000,4.270.000.000,4.200.000.000,4.250.000.000,3.714.113.525,62628100
2019-07-24,4.230.000.000,4.240.000.000,4.160.000.000,4.190.000.000,3.661.679.199,73904300
2019-07-25,4.160.000.000,4.240.000.000,4.160.000.000,4.210.000.000,3.679.157.227,49276300
2019-07-26,4.160.000.000,4.210.000.000,4.110.000.000,4.160.000.000,3.635.461.670,70952400
2019-07-29,4.150.000.000,4.240.000.000,4.140.000.000,4.200.000.000,3.670.417.969,54336900
2019-07-30,4.280.000.000,4.300.000.000,4.260.000.000,4.270.000.000,3.731.591.797,88417200
2019-07-31,4.240.000.000,4.300.000.000,4.210.000.000,4.300.000.000,3.757.809.326,175741000
2019-08-01,4.300.000.000,4.300.000.000,4.260.000.000,4.280.000.000,3.740.330.811,94856600
2019-08-02,4.280.000.000,4.300.000.000,4.250.000.000,4.280.000.000,3.740.330.811,82253800
2019-08-05,4.200.000.000,4.220.000.000,4.060.000.000,4.080.000.000,3.565.549.072,112253200
2019-08-06,4.060.000.000,4.190.000.000,4.050.000.000,4.130.000.000,3.609.244.385,108890100
2019-08-07,4.230.000.000,4.270.000.000,4.170.000.000,4.210.000.000,3.679.157.227,104785500
2019-08-08,4.270.000.000,4.290.000.000,4.240.000.000,4.260.000.000,3.722.852.783,95204000
2019-08-09,4.300.000.000,4.300.000.000,4.240.000.000,4.260.000.000,3.722.852.783,89600500
2019-08-12,4.300.000.000,4.320.000.000,4.230.000.000,4.260.000.000,3.722.852.783,41817800
2019-08-13,4.290.000.000,4.290.000.000,4.230.000.000,4.250.000.000,3.714.113.525,98757900
2019-08-14,4.300.000.000,4.300.000.000,4.270.000.000,4.290.000.000,3.749.070.068,84928200
2019-08-15,4.200.000.000,4.290.000.000,4.200.000.000,4.290.000.000,3.749.070.068,97255500
2019-08-16,4.300.000.000,4.310.000.000,4.220.000.000,4.280.000.000,3.740.330.811,51853900
2019-08-19,4.340.000.000,4.340.000.000,4.290.000.000,4.340.000.000,3.792.765.625,86011300
2019-08-20,4.350.000.000,4.470.000.000,4.340.000.000,4.470.000.000,3.906.373.779,143171600
2019-08-21,4.460.000.000,4.500.000.000,4.390.000.000,4.410.000.000,3.853.938.965,99649300
2019-08-22,4.380.000.000,4.450.000.000,4.320.000.000,4.450.000.000,3.888.895.508,110968600
2019-08-23,4.390.000.000,4.450.000.000,4.340.000.000,4.380.000.000,3.827.721.680,83823900
2019-08-26,4.280.000.000,4.360.000.000,4.280.000.000,4.330.000.000,3.784.026.367,77603200
2019-08-27,4.390.000.000,4.410.000.000,4.320.000.000,4.380.000.000,3.827.721.680,168209400
2019-08-28,4.430.000.000,4.430.000.000,4.350.000.000,4.370.000.000,3.818.982.666,68091100
2019-08-29,4.370.000.000,4.440.000.000,4.370.000.000,4.380.000.000,3.827.721.680,65718900
2019-08-30,4.430.000.000,4.450.000.000,4.420.000.000,4.450.000.000,3.888.895.508,95138200
2019-09-02,4.440.000.000,4.450.000.000,4.400.000.000,4.410.000.000,3.853.938.965,27531000
2019-09-03,4.440.000.000,4.440.000.000,4.330.000.000,4.350.000.000,3.801.504.639,66884700
2019-09-04,4.310.000.000,4.350.000.000,4.280.000.000,4.290.000.000,3.749.070.068,78905600
2019-09-05,4.290.000.000,4.360.000.000,4.290.000.000,4.320.000.000,3.775.287.109,97098300
2019-09-06,4.360.000.000,4.360.000.000,4.210.000.000,4.210.000.000,3.679.157.227,117223300
2019-09-09,4.280.000.000,4.300.000.000,4.240.000.000,4.270.000.000,3.731.591.797,47057300
2019-09-10,4.300.000.000,4.300.000.000,4.250.000.000,4.270.000.000,3.731.591.797,80403000
2019-09-11,4.300.000.000,4.300.000.000,4.210.000.000,4.250.000.000,3.714.113.525,90211600
2019-09-12,4.220.000.000,4.230.000.000,4.160.000.000,4.170.000.000,3.644.200.928,70382200
2019-09-13,4.230.000.000,4.230.000.000,4.160.000.000,4.160.000.000,3.635.461.670,64074800
2019-09-16,4.160.000.000,4.260.000.000,4.160.000.000,4.220.000.000,3.687.896.484,85284700
2019-09-17,4.240.000.000,4.280.000.000,4.220.000.000,4.270.000.000,3.731.591.797,86432000
2019-09-18,4.250.000.000,4.280.000.000,4.230.000.000,4.250.000.000,3.714.113.525,72359600
2019-09-19,4.260.000.000,4.260.000.000,4.190.000.000,4.210.000.000,3.679.157.227,58720600
2019-09-20,4.250.000.000,4.300.000.000,4.230.000.000,4.290.000.000,3.749.070.068,132359100
2019-09-23,4.290.000.000,4.300.000.000,4.230.000.000,4.250.000.000,3.714.113.525,70483600
2019-09-24,4.210.000.000,4.240.000.000,4.150.000.000,4.210.000.000,3.679.157.227,88979100
2019-09-25,4.220.000.000,4.250.000.000,4.180.000.000,4.220.000.000,3.687.896.484,84582300
2019-09-26,4.220.000.000,4.370.000.000,4.200.000.000,4.360.000.000,3.810.243.408,79324000
2019-09-27,4.310.000.000,4.350.000.000,4.300.000.000,4.310.000.000,3.766.548.340,52305800
2019-09-30,4.270.000.000,4.330.000.000,4.270.000.000,4.310.000.000,3.766.548.340,111879100
2019-10-01,4.400.000.000,4.400.000.000,4.220.000.000,4.250.000.000,3.714.113.525,60332400
2019-10-02,4.260.000.000,4.300.000.000,4.190.000.000,4.200.000.000,3.670.417.969,51606300
2019-10-03,4.190.000.000,4.250.000.000,4.160.000.000,4.200.000.000,3.670.417.969,56433000
2019-10-04,4.250.000.000,4.250.000.000,4.180.000.000,4.190.000.000,3.661.679.199,34082000
2019-10-07,4.240.000.000,4.240.000.000,4.090.000.000,4.110.000.000,3.591.766.357,42996900
2019-10-08,4.170.000.000,4.170.000.000,4.060.000.000,4.090.000.000,3.574.288.086,74448900
2019-10-09,4.090.000.000,4.170.000.000,4.080.000.000,4.120.000.000,3.600.505.371,59314500
2019-10-10,4.060.000.000,4.120.000.000,4.060.000.000,4.110.000.000,3.591.766.357,34345600
2019-10-11,4.100.000.000,4.170.000.000,4.100.000.000,4.170.000.000,3.644.200.928,42198800
2019-10-14,4.200.000.000,4.210.000.000,4.150.000.000,4.190.000.000,3.661.679.199,52681800
2019-10-15,4.190.000.000,4.190.000.000,4.150.000.000,4.170.000.000,3.644.200.928,64670200
2019-10-16,4.170.000.000,4.190.000.000,4.140.000.000,4.170.000.000,3.644.200.928,70555700
2019-10-17,4.160.000.000,4.180.000.000,4.140.000.000,4.170.000.000,3.644.200.928,50695300
2019-10-18,4.170.000.000,4.190.000.000,4.160.000.000,4.190.000.000,3.661.679.199,169540200
2019-10-21,4.200.000.000,4.250.000.000,4.190.000.000,4.200.000.000,3.670.417.969,63797000
2019-10-22,4.200.000.000,4.250.000.000,4.200.000.000,4.230.000.000,3.696.635.498,56711100
2019-10-23,4.210.000.000,4.270.000.000,4.210.000.000,4.260.000.000,3.722.852.783,97971900
2019-10-24,4.300.000.000,4.350.000.000,4.250.000.000,4.350.000.000,3.801.504.639,99213400
2019-10-25,4.320.000.000,4.360.000.000,4.270.000.000,4.280.000.000,3.740.330.811,67661500
2019-10-28,4.280.000.000,4.280.000.000,4.220.000.000,4.260.000.000,3.722.852.783,30710600
2019-10-29,4.230.000.000,4.330.000.000,4.220.000.000,4.330.000.000,3.784.026.367,68715000
2019-10-30,4.290.000.000,4.350.000.000,4.210.000.000,4.270.000.000,3.731.591.797,89575600
2019-10-31,4.220.000.000,4.240.000.000,4.080.000.000,4.110.000.000,3.591.766.357,185713300
2019-11-01,4.090.000.000,4.150.000.000,4.060.000.000,4.080.000.000,3.565.549.072,107208500
2019-11-04,4.080.000.000,4.160.000.000,4.080.000.000,4.150.000.000,3.626.722.900,65897700
2019-11-05,4.170.000.000,4.200.000.000,4.130.000.000,4.200.000.000,3.670.417.969,109276000
2019-11-06,4.180.000.000,4.190.000.000,4.110.000.000,4.120.000.000,3.600.505.371,134618700
2019-11-07,4.150.000.000,4.150.000.000,3.990.000.000,4.070.000.000,3.556.810.059,125291200
2019-11-08,4.010.000.000,4.120.000.000,3.990.000.000,4.110.000.000,3.591.766.357,70404800
2019-11-11,4.040.000.000,4.120.000.000,4.040.000.000,4.100.000.000,3.583.027.100,57079800
2019-11-12,4.050.000.000,4.190.000.000,4.050.000.000,4.180.000.000,3.652.939.941,88251100
2019-11-13,4.130.000.000,4.170.000.000,4.100.000.000,4.150.000.000,3.626.722.900,91925700
2019-11-14,4.110.000.000,4.130.000.000,4.010.000.000,4.050.000.000,3.539.331.787,123468500
2019-11-15,4.080.000.000,4.090.000.000,4.030.000.000,4.080.000.000,3.565.549.072,50780500
2019-11-18,4.040.000.000,4.060.000.000,3.990.000.000,4.000.000.000,3.495.636.475,104978700
2019-11-19,4.000.000.000,4.020.000.000,3.970.000.000,4.020.000.000,3.513.114.502,113996600
2019-11-20,4.000.000.000,4.090.000.000,4.000.000.000,4.090.000.000,3.574.288.086,149185500
2019-11-21,4.050.000.000,4.090.000.000,4.020.000.000,4.020.000.000,3.513.114.502,64005900
2019-11-22,4.030.000.000,4.050.000.000,4.000.000.000,4.050.000.000,3.539.331.787,76569400
2019-11-25,4.070.000.000,4.070.000.000,3.940.000.000,3.950.000.000,3.451.940.674,107581200
2019-11-26,3.950.000.000,3.960.000.000,3.860.000.000,3.860.000.000,3.373.289.307,281002600
2019-11-27,3.870.000.000,3.930.000.000,3.800.000.000,3.880.000.000,3.390.767.334,97511300
2019-11-28,3.830.000.000,3.900.000.000,3.800.000.000,3.820.000.000,3.338.332.764,70635000
2019-11-29,3.860.000.000,3.950.000.000,3.840.000.000,3.930.000.000,3.434.462.646,72146900
2019-12-02,3.960.000.000,3.960.000.000,3.930.000.000,3.950.000.000,3.451.940.674,74263500
2019-12-03,3.920.000.000,3.940.000.000,3.910.000.000,3.920.000.000,3.425.723.633,74494000
2019-12-04,3.920.000.000,3.990.000.000,3.900.000.000,3.990.000.000,3.486.897.217,64948300
2019-12-05,3.990.000.000,4.080.000.000,3.990.000.000,4.060.000.000,3.548.070.801,118494800
2019-12-06,4.040.000.000,4.100.000.000,4.020.000.000,4.100.000.000,3.583.027.100,50682100
2019-12-09,4.080.000.000,4.110.000.000,4.050.000.000,4.070.000.000,3.556.810.059,80864200
2019-12-10,4.050.000.000,4.070.000.000,4.010.000.000,4.040.000.000,3.530.592.773,54824900
2019-12-11,4.010.000.000,4.050.000.000,4.000.000.000,4.050.000.000,3.539.331.787,79749500
2019-12-12,4.040.000.000,4.050.000.000,3.950.000.000,3.950.000.000,3.451.940.674,147627000
2019-12-13,4.000.000.000,4.020.000.000,3.960.000.000,3.990.000.000,3.486.897.217,81937300
2019-12-16,3.970.000.000,4.020.000.000,3.960.000.000,3.970.000.000,3.469.418.945,86479200
2019-12-17,3.970.000.000,3.990.000.000,3.950.000.000,3.980.000.000,3.478.158.203,91747200
2019-12-18,3.960.000.000,4.000.000.000,3.950.000.000,3.990.000.000,3.486.897.217,101569300
2019-12-19,3.970.000.000,3.980.000.000,3.900.000.000,3.900.000.000,3.408.245.605,127316000
2019-12-20,3.900.000.000,4.020.000.000,3.900.000.000,4.020.000.000,3.513.114.502,152132200
2019-12-23,4.020.000.000,4.030.000.000,3.980.000.000,4.020.000.000,3.513.114.502,58715700
2019-12-26,4.020.000.000,4.020.000.000,3.980.000.000,4.000.000.000,3.495.636.475,36935300
2019-12-27,3.990.000.000,4.010.000.000,3.980.000.000,3.990.000.000,3.486.897.217,52812000
2019-12-30,3.980.000.000,4.030.000.000,3.970.000.000,3.970.000.000,3.469.418.945,67738300
2020-01-02,3.970.000.000,4.000.000.000,3.900.000.000,3.910.000.000,3.416.984.375,52094000
2020-01-03,3.960.000.000,3.980.000.000,3.930.000.000,3.980.000.000,3.478.158.203,70032900
2020-01-06,3.930.000.000,3.970.000.000,3.930.000.000,3.960.000.000,3.460.679.932,42908900
2020-01-07,3.930.000.000,3.970.000.000,3.920.000.000,3.940.000.000,3.443.201.660,51837600
2020-01-08,3.920.000.000,3.950.000.000,3.900.000.000,3.900.000.000,3.408.245.605,52402600
2020-01-09,3.920.000.000,3.970.000.000,3.920.000.000,3.960.000.000,3.460.679.932,37580300
2020-01-10,3.980.000.000,3.990.000.000,3.950.000.000,3.980.000.000,3.478.158.203,48099000
2020-01-13,4.000.000.000,4.030.000.000,3.990.000.000,4.030.000.000,3.521.853.760,61913800
2020-01-14,3.980.000.000,4.000.000.000,3.940.000.000,3.950.000.000,3.451.940.674,95058600
2020-01-15,3.960.000.000,3.960.000.000,3.870.000.000,3.880.000.000,3.390.767.334,147583300
2020-01-16,3.890.000.000,3.890.000.000,3.830.000.000,3.850.000.000,3.364.550.049,118903100
2020-01-17,3.860.000.000,3.870.000.000,3.800.000.000,3.810.000.000,3.329.593.506,119904100
2020-01-20,3.820.000.000,3.840.000.000,3.800.000.000,3.810.000.000,3.329.593.506,73599200
2020-01-21,3.810.000.000,3.900.000.000,3.810.000.000,3.890.000.000,3.399.506.348,78014400
2020-01-22,3.890.000.000,3.890.000.000,3.850.000.000,3.860.000.000,3.373.289.307,45839800
2020-01-23,3.860.000.000,3.880.000.000,3.830.000.000,3.880.000.000,3.390.767.334,41077400
2020-01-24,3.880.000.000,3.930.000.000,3.860.000.000,3.920.000.000,3.425.723.633,58524000
2020-01-27,3.920.000.000,3.920.000.000,3.830.000.000,3.840.000.000,3.355.811.035,33081800
2020-01-28,3.810.000.000,3.840.000.000,3.800.000.000,3.830.000.000,3.347.071.777,56210000
2020-01-29,3.840.000.000,3.900.000.000,3.840.000.000,3.900.000.000,3.408.245.605,51929800
2020-01-30,3.910.000.000,3.910.000.000,3.850.000.000,3.860.000.000,3.373.289.307,60391600
